athlete_id,session_id,room_id,sensor_geometry,speed_mps,speed_kmh,window_id,window_start_s,window_end_s,cadence_spm,contact_time_ms,flight_time_ms,asymmetry_pct,fatigue_score_1_10,dominant_doppler_proxy_hz,harmonic_energy_ratio,rf_snr_db,multipath_score,rf_signal_quality,vertical_force_peak_bw_proxy,lateral_force_peak_bw_proxy,braking_force_peak_bw_proxy,propulsive_force_peak_bw_proxy,vertical_loading_rate_bw_s,calf_load_contact_bw,calf_load_uplift_bw,quadriceps_load_contact_bw,hamstring_load_uplift_bw,muscle_load_index,power_wkg_proxy,global_risk_probability_14d,future_pain_or_modification_14d,simulated
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,10,10.0,11.0,184.91,305.62,68.35,4.031,4.38,1.0,0.33685,21.28,0.3214,0.7763,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,11,11.0,12.0,184.91,305.62,68.35,4.031,4.38,1.0,0.3002,23.85,0.3214,0.8365,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,12,12.0,13.0,184.91,305.62,68.35,4.031,4.38,1.0,0.32887,26.494,0.3214,0.808,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,13,13.0,14.0,184.91,305.62,68.35,4.031,4.38,1.0,0.2576,29.606,0.3214,0.7636,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,14,14.0,15.0,184.91,305.62,68.35,4.031,4.38,3.0,0.32614,18.65,0.3214,0.7805,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,15,15.0,16.0,184.91,305.62,68.35,4.031,4.38,2.0,0.2441,22.169,0.3214,0.7119,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,16,16.0,17.0,184.91,305.62,68.35,4.031,4.38,2.0,0.32545,15.962,0.3214,0.8151,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_2.7mps,lab_A,diagonal_4link,2.7,9.72,17,17.0,18.0,184.91,305.62,68.35,4.031,4.38,2.0,0.27878,19.199,0.3214,0.8032,2.2491,0.0954,0.1682,0.2542,87.271,1.859,2.0543,1.6229,1.4136,0.8687,3.119,0.8023,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,0,0.0,1.0,186.37,301.81,63.6,3.933,4.38,1.0,0.27536,18.521,0.3214,0.7825,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,1,1.0,2.0,186.37,301.81,63.6,3.933,4.38,2.0,0.32306,23.783,0.3214,0.7374,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,2,2.0,3.0,186.37,301.81,63.6,3.933,4.38,2.0,0.24718,24.034,0.3214,0.736,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,3,3.0,4.0,186.37,301.81,63.6,3.933,4.38,2.0,0.32315,21.143,0.3214,0.7557,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,4,4.0,5.0,186.37,301.81,63.6,3.933,4.38,2.0,0.2903,22.032,0.3214,0.7967,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,5,5.0,6.0,186.37,301.81,63.6,3.933,4.38,2.0,0.29572,25.75,0.3214,0.7542,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,6,6.0,7.0,186.37,301.81,63.6,3.933,4.38,2.0,0.3162,26.233,0.3214,0.8013,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,7,7.0,8.0,186.37,301.81,63.6,3.933,4.38,1.0,0.26886,20.246,0.3214,0.7103,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,8,8.0,9.0,186.37,301.81,63.6,3.933,4.38,2.0,0.34835,23.831,0.3214,0.8228,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,9,9.0,10.0,186.37,301.81,63.6,3.933,4.38,1.0,0.29128,18.493,0.3214,0.7476,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,10,10.0,11.0,186.37,301.81,63.6,3.933,4.38,2.0,0.3228,26.191,0.3214,0.776,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,11,11.0,12.0,186.37,301.81,63.6,3.933,4.38,2.0,0.24593,21.592,0.3214,0.7666,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,12,12.0,13.0,186.37,301.81,63.6,3.933,4.38,2.0,0.32464,22.124,0.3214,0.7968,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,13,13.0,14.0,186.37,301.81,63.6,3.933,4.38,2.0,0.28114,22.323,0.3214,0.8098,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,14,14.0,15.0,186.37,301.81,63.6,3.933,4.38,2.0,0.304,24.246,0.3214,0.7693,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,15,15.0,16.0,186.37,301.81,63.6,3.933,4.38,2.0,0.31262,22.125,0.3214,0.7192,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,16,16.0,17.0,186.37,301.81,63.6,3.933,4.38,2.0,0.26927,18.507,0.3214,0.7665,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.0mps,lab_A,diagonal_4link,3.0,10.8,17,17.0,18.0,186.37,301.81,63.6,3.933,4.38,2.0,0.33752,22.244,0.3214,0.802,2.3986,0.0988,0.1944,0.2275,88.406,1.9698,2.1003,1.8255,1.4342,0.9162,3.117,0.806,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,0,0.0,1.0,188.79,299.09,71.6,4.323,4.38,1.0,0.27426,21.922,0.3214,0.7511,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,1,1.0,2.0,188.79,299.09,71.6,4.323,4.38,2.0,0.31656,23.864,0.3214,0.8055,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,2,2.0,3.0,188.79,299.09,71.6,4.323,4.38,2.0,0.26793,20.71,0.3214,0.752,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,3,3.0,4.0,188.79,299.09,71.6,4.323,4.38,2.0,0.30783,22.92,0.3214,0.7482,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,4,4.0,5.0,188.79,299.09,71.6,4.323,4.38,2.0,0.31199,16.666,0.3214,0.7341,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,5,5.0,6.0,188.79,299.09,71.6,4.323,4.38,1.0,0.2714,21.902,0.3214,0.7878,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,6,6.0,7.0,188.79,299.09,71.6,4.323,4.38,2.0,0.33062,22.617,0.3214,0.8409,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,7,7.0,8.0,188.79,299.09,71.6,4.323,4.38,1.0,0.26752,31.884,0.3214,0.7353,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,8,8.0,9.0,188.79,299.09,71.6,4.323,4.38,2.0,0.3174,22.735,0.3214,0.8025,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,9,9.0,10.0,188.79,299.09,71.6,4.323,4.38,2.0,0.27368,22.283,0.3214,0.7557,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,10,10.0,11.0,188.79,299.09,71.6,4.323,4.38,2.0,0.30412,23.607,0.3214,0.7978,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,11,11.0,12.0,188.79,299.09,71.6,4.323,4.38,2.0,0.31384,22.191,0.3214,0.7773,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,12,12.0,13.0,188.79,299.09,71.6,4.323,4.38,1.0,0.27389,22.287,0.3214,0.8258,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,13,13.0,14.0,188.79,299.09,71.6,4.323,4.38,2.0,0.32651,22.694,0.3214,0.7643,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,14,14.0,15.0,188.79,299.09,71.6,4.323,4.38,1.0,0.26176,23.14,0.3214,0.7458,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,15,15.0,16.0,188.79,299.09,71.6,4.323,4.38,2.0,0.31822,23.411,0.3214,0.7738,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,16,16.0,17.0,188.79,299.09,71.6,4.323,4.38,2.0,0.27926,18.582,0.3214,0.7475,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.3mps,lab_A,diagonal_4link,3.3,11.88,17,17.0,18.0,188.79,299.09,71.6,4.323,4.38,2.0,0.3,18.683,0.3214,0.6627,2.3235,0.086,0.2002,0.2864,86.359,2.0506,2.2268,1.6558,1.4494,0.9228,3.41,0.8061,1,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,0,0.0,1.0,190.95,284.01,78.88,4.71,4.38,1.0,0.27251,17.511,0.3214,0.8112,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,1,1.0,2.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31164,26.711,0.3214,0.793,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,2,2.0,3.0,190.95,284.01,78.88,4.71,4.38,2.0,0.288,26.557,0.3214,0.7631,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,3,3.0,4.0,190.95,284.01,78.88,4.71,4.38,2.0,0.28776,23.043,0.3214,0.8033,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,4,4.0,5.0,190.95,284.01,78.88,4.71,4.38,2.0,0.33439,27.774,0.3214,0.728,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,5,5.0,6.0,190.95,284.01,78.88,4.71,4.38,1.0,0.30646,22.363,0.3214,0.7848,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,6,6.0,7.0,190.95,284.01,78.88,4.71,4.38,2.0,0.30722,18.519,0.3214,0.8115,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,7,7.0,8.0,190.95,284.01,78.88,4.71,4.38,2.0,0.27025,18.796,0.3214,0.7283,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,8,8.0,9.0,190.95,284.01,78.88,4.71,4.38,2.0,0.30214,21.339,0.3214,0.7836,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,9,9.0,10.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31778,19.003,0.3214,0.7296,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,10,10.0,11.0,190.95,284.01,78.88,4.71,4.38,1.0,0.29859,24.833,0.3214,0.7455,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,11,11.0,12.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31147,26.241,0.3214,0.7403,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,12,12.0,13.0,190.95,284.01,78.88,4.71,4.38,2.0,0.2534,22.444,0.3214,0.7811,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,13,13.0,14.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31208,26.585,0.3214,0.7983,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,14,14.0,15.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31007,23.118,0.3214,0.7495,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,15,15.0,16.0,190.95,284.01,78.88,4.71,4.38,1.0,0.27506,20.056,0.3214,0.7766,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,16,16.0,17.0,190.95,284.01,78.88,4.71,4.38,2.0,0.31961,26.501,0.3214,0.7111,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_001,ATH_WIFI_001_S02_3.7mps,lab_A,diagonal_4link,3.7,13.32,17,17.0,18.0,190.95,284.01,78.88,4.71,4.38,2.0,0.25265,16.54,0.3214,0.7416,2.3282,0.0957,0.2701,0.2822,90.806,2.0923,2.3111,1.7243,1.5874,0.9644,3.417,0.8976,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,0,0.0,1.0,188.69,295.57,63.86,4.735,2.75,1.0,0.27154,23.178,0.0775,0.8647,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,1,1.0,2.0,188.69,295.57,63.86,4.735,2.75,2.0,0.31512,27.438,0.0775,0.784,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,2,2.0,3.0,188.69,295.57,63.86,4.735,2.75,2.0,0.26503,24.283,0.0775,0.8701,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,3,3.0,4.0,188.69,295.57,63.86,4.735,2.75,2.0,0.30715,22.369,0.0775,0.8356,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,4,4.0,5.0,188.69,295.57,63.86,4.735,2.75,2.0,0.30945,20.525,0.0775,0.7472,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,5,5.0,6.0,188.69,295.57,63.86,4.735,2.75,2.0,0.26856,24.508,0.0775,0.9044,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,6,6.0,7.0,188.69,295.57,63.86,4.735,2.75,2.0,0.33037,23.148,0.0775,0.8505,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,7,7.0,8.0,188.69,295.57,63.86,4.735,2.75,1.0,0.26784,23.4,0.0775,0.8752,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,8,8.0,9.0,188.69,295.57,63.86,4.735,2.75,2.0,0.31557,28.82,0.0775,0.7878,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,9,9.0,10.0,188.69,295.57,63.86,4.735,2.75,2.0,0.26819,23.72,0.0775,0.7954,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,10,10.0,11.0,188.69,295.57,63.86,4.735,2.75,2.0,0.30524,23.487,0.0775,0.8174,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,11,11.0,12.0,188.69,295.57,63.86,4.735,2.75,2.0,0.31043,22.021,0.0775,0.8102,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,12,12.0,13.0,188.69,295.57,63.86,4.735,2.75,1.0,0.26929,27.122,0.0775,0.8267,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,13,13.0,14.0,188.69,295.57,63.86,4.735,2.75,2.0,0.32778,20.345,0.0775,0.7817,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,14,14.0,15.0,188.69,295.57,63.86,4.735,2.75,1.0,0.26444,22.196,0.0775,0.8375,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,15,15.0,16.0,188.69,295.57,63.86,4.735,2.75,2.0,0.31603,27.095,0.0775,0.8593,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,16,16.0,17.0,188.69,295.57,63.86,4.735,2.75,2.0,0.27134,25.924,0.0775,0.857,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_2.7mps,lab_C,diagonal_4link,2.7,9.72,17,17.0,18.0,188.69,295.57,63.86,4.735,2.75,2.0,0.3032,24.002,0.0775,0.8962,2.2485,0.0817,0.221,0.2735,83.024,1.7316,2.0052,1.5255,1.2505,0.8141,2.985,0.7366,0,1
ATH_WIFI_002,ATH_WIFI_002_S01_3.0mps,lab_C,diagonal_4link,3.0,10.8,0,0.0,1.0,181.73,289.36,76.52,3.701,2.75,1.0,0.27116,25.993,0.0775,0.8716,2.1293,0.0922,0.2008,0.2559,91.176,1.8113,2.0856,1.5992,1.4334,0.8662,3.346,0.7561,1,1
ATH_WIFI_002,ATH_WIFI_002_S01_3.0mps,lab_C,diagonal_4link,3.0,10.8,1,1.0,2.0,181.73,289.36,76.52,3.701,2.75,1.0,0.335,23.992,0.0775,0.8406,2.1293,0.0922,0.2008,0.2559,91.176,1.8113,2.0856,1.5992,1.4334,0.8662,3.346,0.7561,1,1
